OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Sales,Cost,Profit,OrderPriority
O00959,2023-03-21,C0041,P023,3,149.61,0.0,448.83,269.3,179.53,High
O00960,2023-03-15,C0121,P041,3,65.41,0.05,186.42,117.74,68.68,High
O00961,2023-08-30,C0159,P046,5,332.95,0.0,1664.75,998.85,665.9,Low
O00962,2023-10-07,C0098,P002,2,475.6,0.0,951.2,570.72,380.48,High
O00963,2024-07-15,C0170,P049,4,275.62,0.15,937.11,661.49,275.62,Medium
O00964,2024-04-29,C0108,P017,3,155.6,0.05,443.46,280.08,163.38,Critical
O00965,2023-05-12,C0019,P027,1,103.84,0.1,93.46,62.3,31.16,High
O00966,2024-09-12,C0147,P008,2,433.76,0.0,867.52,520.51,347.01,Medium
O00967,2024-01-10,C0049,P030,2,27.99,0.0,55.98,33.59,22.39,High
O00968,2024-10-02,C0147,P040,3,222.88,0.15,568.34,401.18,167.16,Medium
O00969,2024-01-19,C0189,P026,1,393.66,0.0,393.66,236.2,157.46,Low
O00970,2024-11-13,C0134,P025,2,230.75,0.1,415.35,276.9,138.45,Low
O00971,2024-06-23,C0151,P016,4,95.79,0.0,383.16,229.9,153.26,Critical
O00972,2024-12-12,C0006,P046,1,332.95,0.15,283.01,199.77,83.24,Critical
O00973,2023-08-28,C0108,P012,2,485.11,0.0,970.22,582.13,388.09,Low
O00974,2023-11-01,C0160,P009,3,302.55,0.0,907.65,544.59,363.06,High
O00975,2023-11-29,C0061,P011,3,15.19,0.0,45.57,27.34,18.23,Critical
O00976,2024-10-08,C0115,P034,4,474.7,0.15,1613.98,1139.28,474.7,Medium
O00977,2023-09-23,C0155,P049,3,275.62,0.15,702.83,496.12,206.71,High
O00978,2023-05-07,C0142,P014,1,110.11,0.1,99.1,66.07,33.03,Low
O00979,2023-10-01,C0034,P003,6,367.34,0.1,1983.64,1322.42,661.22,High
O00980,2023-11-04,C0147,P041,3,65.41,0.0,196.23,117.74,78.49,Critical
O00981,2023-10-21,C0100,P004,4,301.34,0.05,1145.09,723.22,421.87,High
O00982,2024-06-27,C0124,P040,1,222.88,0.05,211.74,133.73,78.01,High
O00983,2024-12-14,C0013,P008,4,433.76,0.0,1735.04,1041.02,694.02,Low
O00984,2023-07-23,C0076,P019,2,218.81,0.1,393.86,262.57,131.29,Medium
O00985,2024-05-24,C0113,P002,5,475.6,0.05,2259.1,1426.8,832.3,Low
O00986,2023-11-12,C0095,P043,2,22.02,0.15,37.43,26.42,11.01,Low
O00987,2024-12-29,C0184,P017,5,155.6,0.0,778.0,466.8,311.2,Medium
O00988,2023-01-31,C0166,P002,1,475.6,0.05,451.82,285.36,166.46,Low
O00989,2023-02-05,C0060,P025,4,230.75,0.0,923.0,553.8,369.2,High
O00990,2023-08-21,C0070,P010,5,355.5,0.15,1510.88,1066.5,444.38,Low
O00991,2023-12-01,C0125,P029,2,298.25,0.0,596.5,357.9,238.6,Medium
O00992,2023-12-27,C0157,P001,2,190.4,0.0,380.8,228.48,152.32,Critical
O00993,2024-07-14,C0008,P037,4,155.78,0.0,623.12,373.87,249.25,High
O00994,2024-09-13,C0055,P042,2,250.11,0.0,500.22,300.13,200.09,Low
O00995,2023-10-15,C0196,P037,5,155.78,0.15,662.06,467.34,194.72,Critical
O00996,2024-04-20,C0120,P027,5,103.84,0.05,493.24,311.52,181.72,Low
O00997,2024-03-10,C0112,P035,3,482.99,0.0,1448.97,869.38,579.59,High
O00998,2023-05-03,C0044,P036,6,405.16,0.15,2066.32,1458.58,607.74,Low
O00999,2023-07-31,C0125,P049,2,275.62,0.0,551.24,330.74,220.5,Low
O01000,2023-03-01,C0098,P032,1,89.41,0.0,89.41,53.65,35.76,High
O01001,2024-11-13,C0101,P008,8,433.76,0.15,2949.57,2082.05,867.52,Medium
O01002,2023-01-16,C0116,P044,4,455.11,0.15,1547.37,1092.26,455.11,High
O01003,2024-05-31,C0063,P012,4,485.11,0.15,1649.37,1164.26,485.11,Critical
O01004,2024-08-22,C0115,P018,1,264.75,0.1,238.28,158.85,79.43,Critical
O01005,2024-04-24,C0185,P028,1,259.55,0.0,259.55,155.73,103.82,Low
O01006,2023-11-19,C0196,P035,1,482.99,0.0,482.99,289.79,193.2,Low
O01007,2024-05-02,C0003,P050,3,96.5,0.05,275.02,173.7,101.32,Critical
O01008,2023-01-27,C0157,P050,4,96.5,0.0,386.0,231.6,154.4,Medium
O01009,2023-02-14,C0195,P016,2,95.79,0.15,162.84,114.95,47.89,Medium
O01010,2024-07-19,C0193,P037,5,155.78,0.0,778.9,467.34,311.56,Medium
O01011,2024-04-05,C0180,P014,2,110.11,0.0,220.22,132.13,88.09,High
O01012,2024-04-19,C0171,P002,3,475.6,0.0,1426.8,856.08,570.72,Medium
O01013,2023-09-30,C0141,P009,1,302.55,0.1,272.3,181.53,90.77,Critical
O01014,2023-02-26,C0125,P028,3,259.55,0.0,778.65,467.19,311.46,Critical
O01015,2023-04-18,C0148,P045,3,133.1,0.15,339.4,239.58,99.82,Critical
O01016,2023-11-05,C0002,P004,2,301.34,0.15,512.28,361.61,150.67,High
O01017,2024-01-01,C0070,P041,7,65.41,0.0,457.87,274.72,183.15,Critical
O01018,2024-01-12,C0048,P022,2,74.05,0.1,133.29,88.86,44.43,Low
O01019,2024-12-21,C0045,P046,5,332.95,0.0,1664.75,998.85,665.9,Medium
O01020,2023-04-24,C0138,P006,3,82.22,0.05,234.33,148.0,86.33,Critical
O01021,2024-12-20,C0094,P033,1,37.2,0.0,37.2,22.32,14.88,Critical
O01022,2024-05-13,C0157,P012,2,485.11,0.1,873.2,582.13,291.07,Medium
O01023,2024-04-18,C0152,P031,4,305.73,0.05,1161.77,733.75,428.02,Low
O01024,2023-10-13,C0146,P040,3,222.88,0.05,635.21,401.18,234.03,High
O01025,2023-02-13,C0126,P037,3,155.78,0.0,467.34,280.4,186.94,Medium
O01026,2023-11-21,C0094,P032,4,89.41,0.1,321.88,214.58,107.3,Critical
O01027,2023-12-22,C0132,P016,4,95.79,0.0,383.16,229.9,153.26,High
O01028,2023-06-27,C0157,P018,2,264.75,0.1,476.55,317.7,158.85,Critical
O01029,2024-07-01,C0086,P030,2,27.99,0.0,55.98,33.59,22.39,High
O01030,2024-12-16,C0171,P034,4,474.7,0.0,1898.8,1139.28,759.52,High
O01031,2024-11-09,C0006,P002,5,475.6,0.05,2259.1,1426.8,832.3,Critical
O01032,2023-05-28,C0105,P046,2,332.95,0.0,665.9,399.54,266.36,Low
O01033,2024-12-12,C0166,P017,4,155.6,0.0,622.4,373.44,248.96,High
O01034,2024-08-09,C0139,P020,4,149.16,0.0,596.64,357.98,238.66,High
O01035,2024-07-19,C0035,P048,3,262.43,0.1,708.56,472.37,236.19,Critical
O01036,2023-10-16,C0058,P004,4,301.34,0.15,1024.56,723.22,301.34,High
O01037,2024-03-19,C0174,P045,7,133.1,0.15,791.94,559.02,232.92,Medium
O01038,2023-03-06,C0058,P040,5,222.88,0.0,1114.4,668.64,445.76,Medium
O01039,2024-05-26,C0029,P042,3,250.11,0.1,675.3,450.2,225.1,High
O01040,2024-07-07,C0094,P010,4,355.5,0.05,1350.9,853.2,497.7,High
O01041,2024-12-25,C0197,P012,3,485.11,0.05,1382.56,873.2,509.36,High
O01042,2023-03-24,C0200,P027,3,103.84,0.15,264.79,186.91,77.88,Critical
O01043,2023-12-27,C0074,P049,1,275.62,0.0,275.62,165.37,110.25,Low
O01044,2024-03-16,C0173,P038,5,53.35,0.0,266.75,160.05,106.7,Medium
O01045,2023-06-07,C0037,P033,2,37.2,0.0,74.4,44.64,29.76,Critical
O01046,2024-04-09,C0051,P042,4,250.11,0.0,1000.44,600.26,400.18,High
O01047,2024-04-23,C0058,P047,3,159.3,0.0,477.9,286.74,191.16,High
O01048,2024-03-01,C0089,P043,2,22.02,0.0,44.04,26.42,17.62,Critical
O01049,2023-05-22,C0144,P033,1,37.2,0.0,37.2,22.32,14.88,Medium
O01050,2023-04-09,C0123,P016,3,95.79,0.0,287.37,172.42,114.95,Medium
O01051,2023-02-27,C0173,P026,2,393.66,0.05,747.95,472.39,275.56,High
O01052,2024-08-23,C0098,P002,2,475.6,0.05,903.64,570.72,332.92,Critical
O01053,2024-06-02,C0014,P017,2,155.6,0.1,280.08,186.72,93.36,Medium
O01054,2023-04-14,C0104,P016,2,95.79,0.0,191.58,114.95,76.63,Low
O01055,2023-05-08,C0188,P011,1,15.19,0.05,14.43,9.11,5.32,High
O01056,2023-02-22,C0104,P046,3,332.95,0.0,998.85,599.31,399.54,Medium
O01057,2023-12-08,C0045,P026,4,393.66,0.05,1495.91,944.78,551.13,Medium
O01058,2024-10-13,C0163,P007,4,33.75,0.05,128.25,81.0,47.25,Critical
O01059,2024-09-04,C0040,P034,2,474.7,0.0,949.4,569.64,379.76,Medium
O01060,2023-03-04,C0080,P034,3,474.7,0.05,1352.89,854.46,498.43,Low
O01061,2024-05-12,C0108,P031,2,305.73,0.15,519.74,366.88,152.86,Critical
O01062,2024-03-12,C0127,P044,1,455.11,0.0,455.11,273.07,182.04,High
O01063,2024-08-15,C0187,P043,5,22.02,0.1,99.09,66.06,33.03,Medium
O01064,2023-07-11,C0052,P040,8,222.88,0.05,1693.89,1069.82,624.07,High
O01065,2023-11-21,C0028,P022,3,74.05,0.15,188.83,133.29,55.54,High
O01066,2024-03-03,C0002,P033,5,37.2,0.1,167.4,111.6,55.8,High
O01067,2023-05-04,C0164,P006,5,82.22,0.1,369.99,246.66,123.33,High
O01068,2023-11-05,C0109,P036,5,405.16,0.15,1721.93,1215.48,506.45,Critical
O01069,2023-08-09,C0181,P005,1,82.23,0.0,82.23,49.34,32.89,Low
O01070,2024-05-28,C0108,P005,6,82.23,0.05,468.71,296.03,172.68,Medium
O01071,2023-07-16,C0094,P045,3,133.1,0.0,399.3,239.58,159.72,Medium
O01072,2024-07-12,C0126,P001,3,190.4,0.15,485.52,342.72,142.8,Critical
O01073,2024-11-17,C0064,P049,1,275.62,0.15,234.28,165.37,68.91,Medium
O01074,2024-08-03,C0057,P050,4,96.5,0.0,386.0,231.6,154.4,Low
O01075,2023-02-24,C0150,P042,2,250.11,0.05,475.21,300.13,175.08,Medium
O01076,2024-03-24,C0036,P050,4,96.5,0.0,386.0,231.6,154.4,Medium
O01077,2024-06-19,C0095,P048,2,262.43,0.0,524.86,314.92,209.94,Medium
O01078,2024-10-20,C0098,P034,2,474.7,0.0,949.4,569.64,379.76,High
O01079,2023-10-29,C0196,P004,5,301.34,0.15,1280.69,904.02,376.67,Critical
O01080,2024-03-12,C0138,P019,2,218.81,0.05,415.74,262.57,153.17,Medium
O01081,2024-02-01,C0086,P019,2,218.81,0.0,437.62,262.57,175.05,Low
O01082,2024-05-05,C0002,P027,2,103.84,0.15,176.53,124.61,51.92,Critical
O01083,2023-09-20,C0121,P005,5,82.23,0.0,411.15,246.69,164.46,High
O01084,2023-04-10,C0083,P042,1,250.11,0.05,237.6,150.07,87.53,Medium
O01085,2023-02-23,C0179,P011,3,15.19,0.05,43.29,27.34,15.95,Medium
O01086,2024-12-18,C0179,P008,2,433.76,0.0,867.52,520.51,347.01,High
O01087,2024-08-23,C0126,P005,3,82.23,0.05,234.36,148.01,86.35,Critical
O01088,2023-08-10,C0180,P019,2,218.81,0.0,437.62,262.57,175.05,Critical
O01089,2024-06-01,C0088,P045,4,133.1,0.05,505.78,319.44,186.34,High
O01090,2024-09-26,C0103,P007,2,33.75,0.15,57.38,40.5,16.88,Critical
O01091,2024-06-06,C0185,P050,3,96.5,0.0,289.5,173.7,115.8,High
O01092,2024-07-20,C0047,P048,3,262.43,0.15,669.2,472.37,196.83,High
O01093,2024-03-30,C0051,P050,4,96.5,0.0,386.0,231.6,154.4,Low
O01094,2024-01-05,C0118,P040,1,222.88,0.05,211.74,133.73,78.01,High
O01095,2024-04-04,C0027,P049,5,275.62,0.0,1378.1,826.86,551.24,Critical
O01096,2024-02-16,C0085,P018,1,264.75,0.0,264.75,158.85,105.9,Medium
O01097,2023-04-24,C0181,P050,6,96.5,0.05,550.05,347.4,202.65,Low
O01098,2023-04-26,C0056,P024,2,186.35,0.1,335.43,223.62,111.81,Critical
O01099,2023-05-22,C0128,P042,2,250.11,0.05,475.21,300.13,175.08,Medium
O01100,2024-01-16,C0021,P020,3,149.16,0.1,402.73,268.49,134.24,High
O01101,2024-02-13,C0088,P014,2,110.11,0.0,220.22,132.13,88.09,Critical
O01102,2024-07-31,C0076,P023,4,149.61,0.15,508.67,359.06,149.61,High
O01103,2024-04-25,C0008,P033,2,37.2,0.15,63.24,44.64,18.6,Medium
O01104,2024-12-08,C0189,P035,4,482.99,0.15,1642.17,1159.18,482.99,High
O01105,2023-04-29,C0027,P005,1,82.23,0.0,82.23,49.34,32.89,Medium
O01106,2024-09-13,C0170,P004,3,301.34,0.0,904.02,542.41,361.61,Medium
O01107,2024-10-24,C0135,P026,6,393.66,0.0,2361.96,1417.18,944.78,Critical
O01108,2023-02-11,C0057,P044,7,455.11,0.15,2707.9,1911.46,796.44,Critical
O01109,2023-06-14,C0043,P029,2,298.25,0.05,566.67,357.9,208.77,High
O01110,2024-08-20,C0112,P035,3,482.99,0.1,1304.07,869.38,434.69,High
O01111,2024-07-02,C0004,P010,1,355.5,0.05,337.72,213.3,124.42,High
O01112,2023-03-19,C0103,P002,1,475.6,0.15,404.26,285.36,118.9,High
O01113,2024-11-16,C0120,P004,1,301.34,0.0,301.34,180.8,120.54,Medium
O01114,2023-04-15,C0139,P012,5,485.11,0.15,2061.72,1455.33,606.39,High
O01115,2024-09-02,C0164,P022,3,74.05,0.0,222.15,133.29,88.86,Low
O01116,2024-04-22,C0136,P027,3,103.84,0.0,311.52,186.91,124.61,Critical
O01117,2024-10-27,C0062,P022,7,74.05,0.05,492.43,311.01,181.42,Medium
O01118,2024-12-09,C0114,P038,1,53.35,0.0,53.35,32.01,21.34,High
O01119,2023-10-21,C0077,P038,1,53.35,0.15,45.35,32.01,13.34,High
O01120,2023-12-30,C0013,P020,2,149.16,0.05,283.4,178.99,104.41,High
O01121,2024-12-17,C0164,P046,2,332.95,0.0,665.9,399.54,266.36,Critical
O01122,2023-05-28,C0027,P034,1,474.7,0.0,474.7,284.82,189.88,Critical
O01123,2023-09-16,C0147,P037,6,155.78,0.1,841.21,560.81,280.4,Critical
O01124,2024-02-21,C0149,P047,2,159.3,0.0,318.6,191.16,127.44,Low
O01125,2023-07-01,C0064,P050,2,96.5,0.15,164.05,115.8,48.25,Medium
O01126,2023-12-07,C0126,P049,1,275.62,0.15,234.28,165.37,68.91,Medium
O01127,2024-03-12,C0122,P049,4,275.62,0.1,992.23,661.49,330.74,High
O01128,2024-02-25,C0005,P007,4,33.75,0.0,135.0,81.0,54.0,Low
O01129,2023-09-24,C0033,P043,2,22.02,0.0,44.04,26.42,17.62,Medium
O01130,2024-09-10,C0032,P032,1,89.41,0.0,89.41,53.65,35.76,Medium
O01131,2024-06-11,C0117,P003,5,367.34,0.1,1653.03,1102.02,551.01,Medium
O01132,2024-04-12,C0109,P018,3,264.75,0.0,794.25,476.55,317.7,Critical
O01133,2024-06-10,C0082,P011,1,15.19,0.1,13.67,9.11,4.56,High
O01134,2024-09-21,C0171,P043,2,22.02,0.05,41.84,26.42,15.42,High
O01135,2023-03-24,C0010,P019,1,218.81,0.1,196.93,131.29,65.64,High
O01136,2024-02-19,C0053,P033,3,37.2,0.05,106.02,66.96,39.06,Medium
O01137,2023-06-08,C0027,P029,5,298.25,0.0,1491.25,894.75,596.5,Critical
O01138,2024-07-07,C0026,P031,1,305.73,0.0,305.73,183.44,122.29,Low
O01139,2023-09-23,C0185,P017,2,155.6,0.15,264.52,186.72,77.8,High
O01140,2023-05-15,C0111,P050,2,96.5,0.15,164.05,115.8,48.25,Medium
O01141,2024-05-31,C0034,P045,2,133.1,0.1,239.58,159.72,79.86,Medium
O01142,2023-04-05,C0102,P039,4,343.7,0.1,1237.32,824.88,412.44,Critical
O01143,2024-01-25,C0195,P028,2,259.55,0.0,519.1,311.46,207.64,Critical
O01144,2023-09-13,C0051,P025,6,230.75,0.1,1246.05,830.7,415.35,High
O01145,2023-05-06,C0034,P029,1,298.25,0.15,253.51,178.95,74.56,Critical
O01146,2023-04-13,C0057,P023,2,149.61,0.1,269.3,179.53,89.77,High
O01147,2023-09-06,C0189,P020,1,149.16,0.1,134.24,89.5,44.74,Low
O01148,2024-10-19,C0081,P018,3,264.75,0.15,675.11,476.55,198.56,Low
O01149,2023-06-26,C0083,P004,1,301.34,0.0,301.34,180.8,120.54,Medium
O01150,2024-02-21,C0063,P050,1,96.5,0.15,82.02,57.9,24.12,Critical
O01151,2024-04-06,C0085,P024,3,186.35,0.0,559.05,335.43,223.62,Low
O01152,2024-09-28,C0072,P012,5,485.11,0.0,2425.55,1455.33,970.22,High
O01153,2023-03-14,C0007,P043,3,22.02,0.0,66.06,39.64,26.42,Medium
O01154,2024-05-16,C0129,P010,3,355.5,0.1,959.85,639.9,319.95,Low
O01155,2024-09-17,C0030,P013,3,417.06,0.15,1063.5,750.71,312.79,Critical
O01156,2024-04-17,C0016,P045,5,133.1,0.15,565.67,399.3,166.37,Low
O01157,2024-11-27,C0119,P006,3,82.22,0.1,221.99,148.0,73.99,High
O01158,2024-03-01,C0015,P012,3,485.11,0.0,1455.33,873.2,582.13,Medium
O01159,2024-11-17,C0184,P019,4,218.81,0.0,875.24,525.14,350.1,Critical
O01160,2024-02-07,C0052,P033,5,37.2,0.15,158.1,111.6,46.5,High
O01161,2024-05-04,C0189,P001,1,190.4,0.0,190.4,114.24,76.16,Critical
O01162,2023-03-27,C0096,P011,3,15.19,0.1,41.01,27.34,13.67,Critical
O01163,2024-01-10,C0113,P041,2,65.41,0.0,130.82,78.49,52.33,High
O01164,2023-09-24,C0200,P017,1,155.6,0.0,155.6,93.36,62.24,High
O01165,2023-10-22,C0018,P048,2,262.43,0.0,524.86,314.92,209.94,High
O01166,2023-03-29,C0113,P030,1,27.99,0.15,23.79,16.79,7.0,Low
O01167,2023-05-01,C0186,P031,5,305.73,0.0,1528.65,917.19,611.46,Critical
O01168,2024-08-13,C0051,P033,3,37.2,0.15,94.86,66.96,27.9,High
O01169,2024-08-03,C0129,P042,4,250.11,0.0,1000.44,600.26,400.18,High
O01170,2023-09-13,C0086,P011,3,15.19,0.0,45.57,27.34,18.23,Low
O01171,2024-12-29,C0018,P023,5,149.61,0.05,710.65,448.83,261.82,High
O01172,2023-11-30,C0038,P038,5,53.35,0.0,266.75,160.05,106.7,Medium
O01173,2023-07-09,C0116,P036,4,405.16,0.0,1620.64,972.38,648.26,High
O01174,2023-10-28,C0009,P037,1,155.78,0.0,155.78,93.47,62.31,High
O01175,2024-07-20,C0048,P044,3,455.11,0.0,1365.33,819.2,546.13,Critical
O01176,2023-05-02,C0159,P002,4,475.6,0.1,1712.16,1141.44,570.72,Low
O01177,2023-06-08,C0180,P034,2,474.7,0.0,949.4,569.64,379.76,Medium
O01178,2024-08-21,C0089,P022,2,74.05,0.05,140.7,88.86,51.84,Low
O01179,2024-02-29,C0154,P022,3,74.05,0.05,211.04,133.29,77.75,Medium
O01180,2024-06-29,C0062,P029,3,298.25,0.1,805.28,536.85,268.43,Low
O01181,2024-02-11,C0186,P036,2,405.16,0.0,810.32,486.19,324.13,Medium
O01182,2024-08-22,C0123,P028,4,259.55,0.0,1038.2,622.92,415.28,Critical
O01183,2024-04-14,C0101,P032,2,89.41,0.05,169.88,107.29,62.59,Medium
O01184,2024-05-01,C0131,P043,4,22.02,0.1,79.27,52.85,26.42,Low
O01185,2024-09-20,C0131,P042,7,250.11,0.0,1750.77,1050.46,700.31,Medium
O01186,2023-09-09,C0194,P045,3,133.1,0.0,399.3,239.58,159.72,Low
O01187,2024-04-16,C0040,P023,4,149.61,0.1,538.6,359.06,179.54,Critical
O01188,2023-07-18,C0118,P041,3,65.41,0.1,176.61,117.74,58.87,High
O01189,2023-10-17,C0021,P007,4,33.75,0.0,135.0,81.0,54.0,High
O01190,2024-07-05,C0053,P031,2,305.73,0.0,611.46,366.88,244.58,Critical
O01191,2023-09-20,C0181,P019,4,218.81,0.0,875.24,525.14,350.1,High
O01192,2023-11-02,C0127,P038,1,53.35,0.05,50.68,32.01,18.67,Low
O01193,2024-04-05,C0028,P008,2,433.76,0.0,867.52,520.51,347.01,Low
O01194,2023-12-01,C0062,P022,2,74.05,0.15,125.88,88.86,37.02,Medium
O01195,2024-07-27,C0116,P005,3,82.23,0.0,246.69,148.01,98.68,High
O01196,2023-09-01,C0197,P044,2,455.11,0.1,819.2,546.13,273.07,Medium
O01197,2023-11-20,C0032,P019,5,218.81,0.1,984.64,656.43,328.21,High
O01198,2024-08-11,C0082,P027,1,103.84,0.05,98.65,62.3,36.35,High
O01199,2024-08-31,C0164,P020,2,149.16,0.15,253.57,178.99,74.58,Critical
O01200,2023-09-03,C0044,P014,3,110.11,0.0,330.33,198.2,132.13,High
O01201,2023-12-03,C0036,P017,5,155.6,0.1,700.2,466.8,233.4,Medium
O01202,2023-05-18,C0072,P040,2,222.88,0.1,401.18,267.46,133.72,Medium
O01203,2023-08-19,C0053,P008,3,433.76,0.0,1301.28,780.77,520.51,High
O01204,2023-12-08,C0138,P005,5,82.23,0.1,370.04,246.69,123.35,High
O01205,2024-02-04,C0106,P009,4,302.55,0.0,1210.2,726.12,484.08,Low
O01206,2023-11-26,C0184,P034,1,474.7,0.0,474.7,284.82,189.88,Low
O01207,2024-12-25,C0066,P017,4,155.6,0.1,560.16,373.44,186.72,Medium
O01208,2023-08-17,C0055,P009,3,302.55,0.15,771.5,544.59,226.91,High
O01209,2023-08-28,C0191,P012,5,485.11,0.0,2425.55,1455.33,970.22,Low
O01210,2024-08-09,C0013,P004,9,301.34,0.15,2305.25,1627.24,678.01,Low
O01211,2023-05-26,C0016,P010,3,355.5,0.15,906.52,639.9,266.62,High
O01212,2023-08-08,C0160,P024,1,186.35,0.15,158.4,111.81,46.59,Low
O01213,2023-09-18,C0081,P012,4,485.11,0.15,1649.37,1164.26,485.11,Low
O01214,2023-10-23,C0006,P036,1,405.16,0.15,344.39,243.1,101.29,Low
O01215,2024-06-02,C0185,P021,1,307.87,0.15,261.69,184.72,76.97,Low
O01216,2023-01-01,C0178,P008,3,433.76,0.1,1171.15,780.77,390.38,Critical
O01217,2024-02-20,C0163,P002,1,475.6,0.15,404.26,285.36,118.9,Low
O01218,2024-06-03,C0182,P039,2,343.7,0.0,687.4,412.44,274.96,Critical
O01219,2023-07-24,C0129,P001,6,190.4,0.0,1142.4,685.44,456.96,Low
O01220,2023-11-01,C0092,P026,4,393.66,0.0,1574.64,944.78,629.86,High
O01221,2024-07-11,C0080,P002,6,475.6,0.05,2710.92,1712.16,998.76,Low
O01222,2024-12-05,C0098,P037,3,155.78,0.15,397.24,280.4,116.84,Critical
O01223,2023-02-05,C0146,P026,4,393.66,0.15,1338.44,944.78,393.66,Critical
O01224,2023-05-09,C0114,P009,2,302.55,0.0,605.1,363.06,242.04,Low
O01225,2023-11-02,C0144,P003,1,367.34,0.15,312.24,220.4,91.84,Medium
O01226,2023-06-18,C0075,P040,1,222.88,0.0,222.88,133.73,89.15,High
O01227,2023-11-21,C0012,P027,4,103.84,0.15,353.06,249.22,103.84,High
O01228,2024-08-29,C0122,P039,5,343.7,0.1,1546.65,1031.1,515.55,High
O01229,2024-05-21,C0182,P041,2,65.41,0.0,130.82,78.49,52.33,Low
O01230,2024-07-22,C0190,P010,3,355.5,0.0,1066.5,639.9,426.6,Medium
O01231,2024-07-15,C0138,P048,1,262.43,0.1,236.19,157.46,78.73,Critical
O01232,2024-10-20,C0183,P002,1,475.6,0.0,475.6,285.36,190.24,Critical
O01233,2023-08-31,C0080,P049,5,275.62,0.0,1378.1,826.86,551.24,Medium
O01234,2023-03-21,C0115,P013,1,417.06,0.0,417.06,250.24,166.82,Critical
O01235,2023-10-11,C0032,P016,3,95.79,0.1,258.63,172.42,86.21,High
O01236,2023-05-22,C0167,P010,2,355.5,0.0,711.0,426.6,284.4,Medium
O01237,2023-01-14,C0190,P049,3,275.62,0.05,785.52,496.12,289.4,Medium
O01238,2023-03-11,C0180,P050,1,96.5,0.0,96.5,57.9,38.6,Low
O01239,2024-09-14,C0169,P022,3,74.05,0.0,222.15,133.29,88.86,Medium
O01240,2023-06-26,C0167,P024,2,186.35,0.0,372.7,223.62,149.08,Low
O01241,2023-03-09,C0199,P037,6,155.78,0.0,934.68,560.81,373.87,Low
O01242,2024-04-19,C0196,P002,2,475.6,0.15,808.52,570.72,237.8,Critical
O01243,2023-10-12,C0134,P002,4,475.6,0.0,1902.4,1141.44,760.96,Critical
O01244,2023-11-07,C0161,P038,3,53.35,0.1,144.05,96.03,48.02,Medium
O01245,2023-03-18,C0055,P017,1,155.6,0.15,132.26,93.36,38.9,High
O01246,2023-05-03,C0179,P042,1,250.11,0.05,237.6,150.07,87.53,Medium
O01247,2024-07-17,C0126,P036,3,405.16,0.1,1093.93,729.29,364.64,Low
O01248,2023-11-18,C0096,P033,2,37.2,0.15,63.24,44.64,18.6,Critical
O01249,2024-12-02,C0181,P016,6,95.79,0.05,546.0,344.84,201.16,High
O01250,2024-07-27,C0112,P046,5,332.95,0.0,1664.75,998.85,665.9,Critical
O01251,2024-07-28,C0004,P043,2,22.02,0.0,44.04,26.42,17.62,High
O01252,2024-03-14,C0068,P046,5,332.95,0.05,1581.51,998.85,582.66,Critical
O01253,2023-04-22,C0144,P027,1,103.84,0.05,98.65,62.3,36.35,Low
O01254,2023-05-20,C0169,P008,3,433.76,0.0,1301.28,780.77,520.51,Low
O01255,2024-07-25,C0010,P003,4,367.34,0.1,1322.42,881.62,440.8,Low
O01256,2023-01-08,C0104,P016,1,95.79,0.1,86.21,57.47,28.74,Medium
O01257,2024-06-26,C0057,P045,2,133.1,0.0,266.2,159.72,106.48,Low
O01258,2023-05-21,C0171,P018,3,264.75,0.1,714.82,476.55,238.27,High
O01259,2024-01-02,C0062,P036,2,405.16,0.15,688.77,486.19,202.58,Medium
O01260,2023-06-01,C0085,P026,3,393.66,0.1,1062.88,708.59,354.29,High
O01261,2024-01-21,C0009,P023,3,149.61,0.0,448.83,269.3,179.53,Medium
O01262,2024-10-23,C0188,P030,3,27.99,0.0,83.97,50.38,33.59,High
O01263,2024-06-24,C0144,P006,3,82.22,0.0,246.66,148.0,98.66,Low
O01264,2024-10-30,C0155,P041,1,65.41,0.0,65.41,39.25,26.16,Medium
O01265,2023-03-03,C0127,P041,1,65.41,0.05,62.14,39.25,22.89,High
O01266,2023-04-26,C0092,P043,2,22.02,0.0,44.04,26.42,17.62,Critical
O01267,2023-10-03,C0157,P003,2,367.34,0.05,697.95,440.81,257.14,Low
O01268,2023-11-02,C0137,P041,3,65.41,0.05,186.42,117.74,68.68,Medium
O01269,2024-12-04,C0116,P035,1,482.99,0.15,410.54,289.79,120.75,Medium
O01270,2023-06-28,C0099,P025,2,230.75,0.1,415.35,276.9,138.45,Medium
O01271,2023-10-04,C0088,P023,3,149.61,0.05,426.39,269.3,157.09,High
O01272,2023-05-10,C0119,P048,1,262.43,0.15,223.07,157.46,65.61,Critical
O01273,2024-08-17,C0066,P022,2,74.05,0.1,133.29,88.86,44.43,High
O01274,2023-05-04,C0132,P042,4,250.11,0.0,1000.44,600.26,400.18,Medium
O01275,2024-01-12,C0166,P044,2,455.11,0.0,910.22,546.13,364.09,High
O01276,2024-12-16,C0027,P023,4,149.61,0.0,598.44,359.06,239.38,Critical
O01277,2024-03-23,C0090,P040,6,222.88,0.0,1337.28,802.37,534.91,Low
O01278,2023-06-26,C0058,P016,4,95.79,0.0,383.16,229.9,153.26,Low
